KEY,en,notes,sp,fr,de,it,pt-br,zh
KEYWORD_TEMPITEM_DESC,在战斗结束时丢失。,,Se pierde al final del combate.,Disparaît à la fin du combat.,Verschwindet am Ende des Kampfes.,Viene perso alla fine della battaglia.,É perdido no final da batalha.,在戰鬥結束時丟失。
KEYWORD_TEMPRANGE_NAME,射程提升（临时）,,Alcance aumentado (temporal),Portée (+) (temporaire),Reichweite hoch (Vorübergehend),Raggio d'Azione + (Temporaneo),Alcance Aumentado (Temporário),射程提升（臨時）
KEYWORD_TEMPRANGE_DESC,射程增加 {stacks} ，持续到回合结束。,,El alcance aumenta en {stacks} hasta el final del turno.,Portée +{stacks} jusqu'à la fin du tour.,Reichweite ist bis zum Ende des Zuges um {stacks} erhöht.,Il raggio d'azione aumenta di {stacks} fino alla fine del turno.,O alcance é aumentado em {stacks} até o final do turno.,射程增加 {stacks} ，持續到回合結束。
KEYWORD_TEMPRANGE_DESC_STACKLESS,增加你的基础攻击和投射技能的射程，持续到回合结束。,,Aumenta el alcance del ataque básico y las habilidades con proyectiles hasta el final del turno.,Augmente la portée de votre attaque de base et de vos capacités à projectiles jusqu'à la fin du tour.,Erhöht die Reichweite deines Grundangriffs und deiner Geschossfähigkeiten bis zum Ende des Zuges.,Aumenta il raggio d'azione del tuo attacco base e delle abilità con i proiettili fino alla fine del turno.,Aumenta o alcance do seu ataque básico e de habilidades de projéteis até o final do turno.,增加你的基礎攻擊和投射技能的射程，持續到回合結束。
KEYWORD_REDUCEMANACOST_NAME,洞察,,Perspicacia,Réflexion,Erkenntnis,Intuizione,Discernimento,洞察
KEYWORD_REDUCEMANACOST_DESC,施放法术时消耗的法力值减少 {stacks} 。,,Los hechizos cuestan {stacks} menos de maná.,Les sorts coûtent -{stacks} mana.,Zauber kosten {stacks}&nbsp;Mana weniger.,Lanciare gli incantesimi costa {stacks} mana in meno.,Encantamentos custam {stacks} a menos de mana para serem lançados.,施放法術時消耗的法力值減少 {stacks} 。
KEYWORD_REDUCEMANACOST_DESC_STACKLESS,施放法术时消耗的法力值减少。,,Los hechizos cuestan menos maná.,Les sorts coûtent moins de mana.,Zauber kosten weniger.,Lanciare gli incantesimi costa mana in meno.,Encantamentos custam menos mana para serem lançados.,施放法術時消耗的法力值減少。
KEYWORD_INSIGHT_NAME,洞察,,Perspicacia,Réflexion,Erkenntnis,Intuizione,Discernimento,洞察
KEYWORD_INSIGHT_DESC,施法时法力消耗减少 {stacks}，不包括头脑风暴。,,"Los hechizos cuestan {stacks} menos de maná, salvo Lluvia de ideas.","Les sorts coûtent -{stacks} mana, Introspection mis à part.","Zauber kosten {stacks}&nbsp;Mana weniger, ausgenommen von Geistesblitz.",Lanciare gli incantesimi (escluso Tempesta Cerebrale) costa {stacks} mana in meno.,"Encantamentos custam {stacks} a menos de mana para serem lançados, com exceção de Troca de Ideias.",施法時法力消耗減少 {stacks}，不包括頭腦風暴。
KEYWORD_INSIGHT_DESC_STACKLESS,施法时法力消耗减少，不包括头脑风暴。（无法将消耗降至0）。,,"Los hechizos cuestan menos maná, salvo Lluvia de ideas (el coste no puede reducirse a 0).","Les sorts coûtent moins de mana, Introspection mis à part. (Ne peuvent pas être gratuits.)","Zauber kosten weniger, ausgenommen von Geistesblitz. (Kosten können nicht auf 0 reduziert werden).",Lanciare gli incantesimi (escluso Tempesta Cerebrale) costa {stacks} mana in meno (non si può ridurre il costo a 0).,"Encantamentos custam menos mana para serem lançados, com exceção de Troca de Ideias (impossível reduzir o custo para 0).",施法時法力消耗減少，不包括頭腦風暴。（無法將消耗降至0）。
KEYWORD_REFLECT_NAME,反射,,Devolución,Renvoi,Reflektieren,Riflessione,Reflexão,反射
KEYWORD_REFLECT_DESC,反射你受到的下 {stacks} 个投射物回击攻击者。,,Devuelve hacia el atacante los siguientes {stacks} proyectiles que golpeen a esta unidad.,Renvoie les {stacks} prochains projectiles qui vous ciblent.,"Reflektiert die nächsten {stacks}&nbsp;Geschosse, die dich treffen würden, zurück zum Angreifer.",Riflette i prossimi {stacks} proiettili che ti vengono sparati contro verso l'attaccante.,Reflete os próximos projéteis que acertarem você de volta para o agressor.,反射你受到的下 {stacks} 個投射物回擊攻擊者。
KEYWORD_REFLECT_DESC_STACKLESS,反射你受到的下一个投射物回击攻击者。,,Devuelve hacia el atacante el siguiente proyectil que golpee a esta unidad.,Renvoie le prochain projectile qui vous cible.,"Reflektiert das nächste Geschoss, das dich treffen würde, zurück zum Angreifer.",Riflette il prossimo proiettile che ti viene sparato contro verso l'attaccante.,Reflete o próximo projétil que acertar você de volta para o agressor.,反射你受到的下一個投射物回擊攻擊者。
KEYWORD_AUTOREVIVE_NAME,自动复活,,Resucitación automática,Réanimation automatique,Automatisches Wiederbeleben,Rianimazione Automatica,Ressurreição Automática,自動復活
KEYWORD_AUTOREVIVE_DESC,在下一回合结束时复活。,,Resucita al final de la siguiente ronda.,Réanime à la fin de la prochaine manche.,Wird am Ende der nächsten Runde wiederbelebt.,Si rianima alla fine del round successivo.,Revive no final da próxima rodada.,在下一回合結束時復活。
KEYWORD_AUTOREVIVE_DESC_SINGULAR,在回合结束时复活。,,Resucita al final de la ronda.,Réanime en fin de manche.,Wird am Ende der Runde wiederbelebt.,Si rianima alla fine del round.,Revive no final da rodada.,在回合結束時復活。
KEYWORD_ENERGIZED_NAME,充能,,Acción energizante,Énergique,Energetisch,Energizzazione,Energização,充能
KEYWORD_ENERGIZED_DESC,额外获得一次行动。直到该行动结束前不能再次充能。,,Juega un turno extra. No puede volver a energizarse hasta que termine ese turno.,Vous jouez un tour bonus. Impossible d'être énergique à nouveau avant la fin de ce tour.,"Hat einen zusätzlichen Zug. Kann diesen Bonus nicht erneut erhalten, bis dieser Zug vorbei ist.",Effettua un turno aggiuntivo. Non può ricevere nuovamente Energizzazione fino a quando non termina quel turno.,Obtém um turno adicional. Impossível energizar novamente antes do fim do turno adicional.,額外獲得一次行動。直到該行動結束前不能再次充能。
KEYWORD_ROT_NAME,腐烂,,Putrefacción,Décomposition,Fäulnis,Putrefazione,Apodrecimento,腐爛
KEYWORD_ROT_DESC,在其回合结束时孵化一只苍蝇。虫子和甲虫的伤害对其总是暴击。,,Genera una mosca al final del turno. Las lombrices y los bichos siempre le infligen daño crítico a esta unidad.,Invoque une mouche à la fin de son tour. Les dégâts qui lui sont infligés par les vers et les insectes sont toujours critiques.,Am Ende des Zuges schlüpft eine Fliege aus dieser Einheit. Schaden von Würmern und Insekten ist gegen diese Einheit immer kritisch.,Fa schiudere una Mosca alla fine del suo turno. Il danno da vermi e insetti è sempre critico contro questo bersaglio.,Gera uma mosca no final de seu turno. O dano de minhocas e insetos são sempre críticos contra isto.,在其回合結束時孵化一隻蒼蠅。蟲子和甲蟲的傷害對其總是暴擊。
KEYWORD_SAFEDOOMED_NAME,被诅咒的,,Condenación,Damnation,Todesurteil,Condanna,Perdição,被詛咒的
KEYWORD_SAFEDOOMED_DESC,在你的回合结束时倒计时。当倒计时为0时，死亡（不受伤）。,,"Se inicia una cuenta atrás al final del turno. Al llegar a 0, muere (sin sufrir lesiones).","Diminue à la fin de votre tour. À 0, meure (sans être blessé).","Zählt am Ende deines Zuges herunter. Stirb, wenn der Timer 0 erreicht (ohne eine Verletzung zu erleiden).","Il valore si riduce alla fine del tuo turno. Quando raggiunge lo 0, muori (senza subire ferite).","Diminui no final de seu turno. Ao chegar a 0, morra (sem sofrer ferimentos).",在你的回合結束時倒計時。當倒計時爲0時，死亡（不受傷）。
KEYWORD_SCRAMBLED_NAME,混乱,,Revoltijo,Désordre,Durchgemischt,Scompiglio,Embaralhamento,混亂
KEYWORD_SCRAMBLED_DESC,技能暂时被打乱。,,Las habilidades se mezclan temporalmente unas con otras.,Les compétences sont mélangées temporairement.,Fähigkeiten sind vorübergehend durchgemischt.,Le abilità sono temporaneamente scombussolate.,Habilidades são temporariamente embaralhadas.,技能暫時被打亂。
KEYWORD_SERRATED_NAME,锯齿爪,,Garras serradas,Griffes acérées,Gezackte Klauen,Artigli Seghettati,Garras Serradas,鋸齒爪
KEYWORD_SERRATED_DESC,基础攻击附加 +{stacks} 流血。,,El ataque básico inflige +{stacks} de hemorragia.,Votre attaque de base inflige Saignement +{stacks}.,Grundangriffe verursachen +{stacks}&nbsp;Blutung.,L'attacco base infligge +{stacks} Sanguinamento.,Ataques básicos aplicam +{stacks} de sangramento.,基礎攻擊附加 +{stacks} 流血。
KEYWORD_SERRATED_DESC_STACKLESS,基础攻击附加流血。,,El ataque básico inflige hemorragia.,Votre attaque de base inflige Saignement.,Grundangriffe verursachen Blutung.,L'attacco base infligge Sanguinamento.,O ataque básico aplica sangramento.,基礎攻擊附加流血。
KEYWORD_SHIELD_NAME,护盾,,Escudo,Défense,Schild,Scudo,Escudo,護盾
KEYWORD_SHIELD_DESC_STACKLESS,阻挡进入的伤害。,,Bloquea el daño sufrido.,Bloque les dégâts que vous subissez.,Blockiert eingehenden Schaden.,Blocca il danno in arrivo.,Bloqueia o dano iminente.,阻擋進入的傷害。
KEYWORD_SHORTCIRCUIT_NAME,短路,,Cortocircuito,Court-circuit,Kurzschluss,Cortocircuito,Curto-Circuito,短路
KEYWORD_SHORTCIRCUIT_DESC,所有动作被禁用。施放[Break Circuit]来解除。,,Todas las acciones están deshabilitadas. Se arregla con Reconexión.,Toutes les actions sont désactivées. Lancer Brise-circuit annule cet effet.,"Alle Aktionen sind deaktiviert. Wirke Sicherung, um sie zu aktivieren.",Tutte le azioni sono disabilitate. Lancia Spezza-Circuito per liberarti.,Todas as ações são desabilitadas. Lance Quebrar Circuito para quebrar.,所有動作被禁用。施放[Break Circuit]來解除。
KEYWORD_SLEEP_NAME,睡眠,,Sueño,Sommeil,Schlaf,Sonno,Sono,睡眠
KEYWORD_SLEEP_DESC,跳过接下来的{stacks}回合。被攻击时有可能唤醒你。,,"Esta unidad se salta los siguientes {stacks} turnos. Si la atacan, puede despertarse.",Saute les {stacks} prochains tours. Être attaqué peut vous réveiller.,"Überspringe die nächsten {stacks}&nbsp;Züge. Wenn du angegriffen wirst, wachst du mit gewisser Wahrscheinlichkeit auf.",Salti i prossimi {stacks} turni. Se ti attaccano hai una probabilità di svegliarti.,Pule os próximos {stacks} turnos. Há uma chance de acordar ao sofrer ataques.,跳過接下來的{stacks}回合。被攻擊時有可能喚醒你。
KEYWORD_SLEEP_DESC_STACKLESS,跳过下一回合。被攻击时有可能唤醒你。,,"Esta unidad se salta el siguiente turno. Si la atacan, puede despertarse.",Saute le prochain tour. Être attaqué peut vous réveiller.,"Überspringe den nächsten Zug. Wenn du angegriffen wirst, wachst du mit gewisser Wahrscheinlichkeit auf.",Salti il prossimo turno. Se ti attaccano hai una probabilità di svegliarti.,Pule o próximo turno. Há uma chance de acordar ao sofrer ataques.,跳過下一回合。被攻擊時有可能喚醒你。
KEYWORD_SLEEPPAR_NAME,睡眠（麻痹）,,Sueño (parálisis),Sommeil (paralysie),Schlaf (Paralyse),Sonno (Paralisi),Sono (Paralisia),睡眠（麻痹）
KEYWORD_SLEEPPAR_DESC,你将一直处于睡眠状态，直到你的睡眠麻痹恶魔被击杀。,,Esta unidad sigue dormida hasta que el demonio de parálisis del sueño muere.,Vous dormez tant que votre démon de paralysie du sommeil est en vie.,"Du schläfst, bis dein Schlafparalysedämon getötet wurde.",Dormi finché il tuo demone della paralisi del sonno non viene ucciso.,Você adormece até que o demônio da paralisia do sono seja morto.,你將一直處於睡眠狀態，直到你的睡眠麻痹惡魔被擊殺。
KEYWORD_SLOW_NAME,减速,,Ralentización,Lenteur,Verlangsamung,Rallentamento,Lentidão,減速
KEYWORD_SLOW_DESC,接下来的{stacks}回合内移动范围减少至2。行动顺序靠后。,,El alcance del movimiento se reduce en 2 durante los siguientes {stacks} turnos. Juega el turno más tarde.,Sa portée de déplacement est réduite à 2&nbsp;pour les {stacks} prochains tours. Joue son tour plus tard.,Bewegungsreichweite ist für die nächsten {stacks}&nbsp;Züge um 2 verringert. Die Einheit ist später am Zug.,Il raggio di movimento è ridotto a 2 per i prossimi {stacks} turni. Effettua dopo il suo turno.,O alcance do movimento é reduzido para 2 pelos próximos {stacks} turnos. Usa seu turno mais tarde.,接下來的{stacks}回合內移動範圍減少至2。行動順序靠後。
KEYWORD_SLOW_DESC_STACKLESS,移动范围减少至2。行动顺序靠后。,,El alcance del movimiento se reduce en 2. Juega el turno más tarde.,Sa portée de déplacement est réduite à 2. Joue son tour plus tard.,Bewegungsreichweite ist um 2 verringert. Die Einheit ist später am Zug.,Il raggio di movimento è ridotto a 2. Effettua dopo il suo turno.,O alcance do movimento é reduzido para 2. Usa seu turno mais tarde.,移動範圍減少至2。行動順序靠後。
KEYWORD_SOULLINK_NAME,灵魂链接,,Vínculo de alma,Lien spirituel,Seelenverbindung,Collegamento Spirituale,Conexão de Alma,靈魂鏈接
KEYWORD_SOULLINK_DESC,当任一灵魂链接角色失去生命值时，所有灵魂链接角色也会失去相同的生命值。,,"Cuando un personaje vinculado pierde salud, todos los personajes vinculados también pierden la misma cantidad de salud.","Chaque fois qu'une unité liée spirituellement perd des PV, toutes les unités liées spirituellement perdent cette même quantité de PV.","Immer, wenn ein Charakter mit Seelenverbindung LP verliert, verlieren alle anderen verbundenen Charaktere ebenfalls so viel LP.","Ogni volta che qualcuno con un collegamento spirituale perde salute, tutti quelli che hanno il collegamento spirituale perdono la stessa quantità di salute.","Sempre que um personagem com a alma conectada perde saúde, todos os personagens com a alma conectada perdem uma quantidade equivalente de saúde.",當任一靈魂鏈接角色失去生命值時，所有靈魂鏈接角色也會失去相同的生命值。
KEYWORD_SPDUP_NAME,加速,,Velocidad aumentada,Vitesse (+),Geschwindigkeit hoch,Velocità +,Velocidade Aumentada,加速
KEYWORD_SPDUP_DESC,"速度提升{stacks}。
速度影响移动范围和回合顺序。",,"La velocidad aumenta en {stacks}.
La velocidad afecta al alcance del movimiento y al orden de los turnos.","Vitesse +{stacks}.
La vitesse affecte la portée de déplacement et l'ordre du tour.","Geschwindigkeit um {stacks} erhöht.
Geschwindigkeit wirkt sich auf die Zugreihenfolge und Bewegungsreichweite aus.","La velocità aumenta di {stacks}.
La velocità influenza il raggio di movimento e l'ordine dei turni.","A velocidade é aumentada em {stacks}.
A velocidade afeta o alcance do movimento e a ordem dos turnos.","速度提升{stacks}。
速度影響移動範圍和回合順序。"
KEYWORD_SPDDOWN_NAME,减速,,Velocidad reducida,Vitesse (-),Geschwindigkeit runter,Velocità -,Velocidade Diminuída,減速
KEYWORD_SPWDDOWN_DESC,"速度降低{absstacks}。
速度影响移动范围和回合顺序。",,"La velocidad se reduce en {absstacks}.
La velocidad afecta al alcance del movimiento y al orden de los turnos.","Vitesse -{absstacks}.
La vitesse affecte la portée de déplacement et l'ordre du tour.","Geschwindigkeit um {absstacks} verringert.
Geschwindigkeit wirkt sich auf die Zugreihenfolge und Bewegungsreichweite aus.","La velocità diminuisce di {absstacks}.
La velocità influenza il raggio di movimento e l'ordine dei turni.","A velocidade é diminuída em {absstacks}.
A velocidade afeta o alcance do movimento e a ordem dos turnos.","速度降低{absstacks}。
速度影響移動範圍和回合順序。"
KEYWORD_MAGICDMGUP_NAME,魔法伤害提升,,Daño mágico aumentado,Dégâts magiques (+),Magischer Schaden hoch,Danno Magico +,Dano Mágico Aumentado,魔法傷害提升
KEYWORD_MAGICDMGUP_DESC,你造成的魔法伤害额外增加{stacks}点伤害。,,El daño mágico inflige {stacks} de daño extra.,Dégâts magiques que vous infligez +{stacks}.,"Magischer Schaden, den du verursachst, verursacht {stacks}&nbsp;zusätzlichen Schaden.",Il danno magico che infliggi produce {stacks} danno aggiuntivo.,O seu dano mágico causa {stacks} de dano adicional.,你造成的魔法傷害額外增加{stacks}點傷害。
KEYWORD_MAGICDMGUP_DESC_STACKLESS,增加你造成的所有魔法伤害。,,Aumenta el daño mágico infligido.,Augmente les dégâts magiques que vous infligez.,"Erhöht magischen Schaden, den du verursachst.",Incrementa qualsiasi danno magico che infliggi.,Aumenta qualquer dano mágico que você causa.,增加你造成的所有魔法傷害。
KEYWORD_SPIDERINFESTED_NAME,被寄生,,Infestación,Infestation,Infiziert,Infestato,Infestação,被寄生
KEYWORD_SPIDERINFESTED_DESC,这只蜘蛛死亡时会弹出里面的蜘蛛，摧毁尸体。,,Las arañas que han infestado a esta unidad surgen para destrozar el cadáver en cuanto muere.,"Les araignées qui l'infestent en jaillissent quand il meurt, détruisant son cadavre.","Die Spinnen, die diese Einheit infiziert haben, platzen hervor, wenn sie stirbt und zerstören ihre Leiche.","I ragni che infestano quest'unità vengono fuori quando muore, distruggendone il cadavere.","As aranhas que estão infestando isto explodem após sua morte, destruindo seu corpo.",這隻蜘蛛死亡時會彈出裏面的蜘蛛，摧毀屍體。
KEYWORD_STATBOUNTY_NAME,属性赏金,,Recompensa de atributos,Prime à stats,Kopfgeld (Attribute),Taglia (Statistiche),Recompensa de Atributo,屬性賞金
KEYWORD_STATBOUNTY_DESC,杀死它的人获得全属性提升 {stacks}。,,Quien mata a esta unidad recibe {stacks} de aumento total.,L'unité qui l'élimine bénéficie de Hausse de stats +{stacks}.,"Wer diese Einheit tötet, erhält einen Bonus von {stacks} auf alle Attribute.",Chiunque uccida quest'unità ottiene Aumento delle Statistiche {stacks}.,Quem quer que mate isto obtém todos os atributos aumentados {stacks}.,殺死它的人獲得全屬性提升 {stacks}。
KEYWORD_STATBOUNTY_DESC_STACKLESS,杀死它的人获得全属性提升。,,Quien mata a esta unidad recibe aumento total.,L'unité qui l'élimine bénéficie de Hausse de stats.,"Wer diese Einheit tötet, erhält einen Bonus auf alle Attribute.",Chiunque uccida quest'unità ottiene Aumento delle Statistiche.,Quem quer que mate isto obtém todos os atributos aumentados.,殺死它的人獲得全屬性提升。
KEYWORD_STEALTH_NAME,潜行,,Sigilo,Furtivité,Schleichen,Furtività,Furtividade,潛行
KEYWORD_STEALTH_DESC,50% 闪避几率。受到攻击时失去潜行状态。,,50 % de probabilidad de esquiva. Pierde sigilo al recibir un golpe.,Chances d'esquive +50&nbsp;%. Vous perdez Furtivité quand vous êtes touché.,"50&nbsp;% Ausweichchance. Dieser Status geht verloren, wenn du getroffen wirst.","50% di probabilità di schivata. Quando ti colpiscono, perdi Furtività.",50% de chance de esquiva. Perca furtividade ao sofrer golpes.,50% 閃避幾率。受到攻擊時失去潛行狀態。
KEYWORD_STEALTHUNTIL_NAME,潜行,,Sigilo,Furtivité,Schleichen,Furtività,Furtividade,潛行
KEYWORD_STEALTHUNTIL_DESC,50% 闪避几率。受到攻击或使用普通攻击时失去潜行状态。,,50 % de probabilidad de esquiva. Pierde sigilo al recibir un golpe o al lanzar un ataque básico.,Chances d'esquive +50&nbsp;%. Vous perdez Furtivité quand vous êtes touché ou utilisez votre attaque de base.,"50&nbsp;% Ausweichchance. Dieser Status geht verloren, wenn du getroffen wirst oder deinen Grundangriff verwendest.","50% di probabilità di schivata. Quando ti colpiscono o usi il tuo attacco base, perdi Furtività.",50% de chance de esquiva. Perca furtividade ao sofrer golpes ou utilizar seu ataque básico.,50% 閃避幾率。受到攻擊或使用普通攻擊時失去潛行狀態。
KEYWORD_STRUP_NAME,力量提升,,Fuerza aumentada,Force (+),Stärke hoch,Forza +,Força Aumentada,力量提升
KEYWORD_STRUP_DESC,"力量增加 {stacks}。
力量影响近战攻击和近战技能伤害。",,"La fuerza aumenta en {stacks}.
La fuerza afecta al daño de los ataques y las habilidades cuerpo a cuerpo.","Force +{stacks}.
La force affecte les dégâts des attaques et compétences au corps à corps.","Stärke um {stacks} erhöht.
Stärke wirkt sich auf den Schaden von Nahkampfangriffen und -fähigkeiten aus.","La forza aumenta di {stacks}.
La forza influenza l'attacco corpo a corpo e il danno delle abilità corpo a corpo.","A força é aumentada em {stacks}.
A força afeta o dano de ataques e habilidades corpo-a-corpo.","力量增加 {stacks}。
力量影響近戰攻擊和近戰技能傷害。"
KEYWORD_STRDOWN_NAME,力量降低,,Fuerza reducida,Force (-),Stärke runter,Forza -,Força Diminuída,力量降低
KEYWORD_STRDOWN_DESC,"力量减少 {absstacks}。
力量影响近战攻击和近战技能伤害。",,"La fuerza se reduce en {absstacks}.
La fuerza afecta al daño de los ataques y las habilidades cuerpo a cuerpo.","Force -{absstacks}.
La force affecte les dégâts des attaques et compétences au corps à corps.","Stärke um {absstacks} verringert.
Stärke wirkt sich auf den Schaden von Nahkampfangriffen und -fähigkeiten aus.","La forza diminuisce di {absstacks}.
La forza influenza l'attacco corpo a corpo e il danno delle abilità corpo a corpo.","A força é diminuída em {absstacks}.
A força afeta o dano de ataques e habilidades corpo-a-corpo.","力量減少 {absstacks}。
力量影響近戰攻擊和近戰技能傷害。"
KEYWORD_STUN_NAME,眩晕,,Aturdimiento,Étourdissement,Betäubung,Stordimento,Atordoamento,眩暈
KEYWORD_STUN_DESC,跳过接下来的 {stacks} 回合。,,Se salta los siguientes {stacks} turnos.,Saute les {stacks} prochains tours.,Überspringe die nächsten {stacks}&nbsp;Züge.,Salti i prossimi {stacks} turni.,Pule os próximos {stacks} turnos.,跳過接下來的 {stacks} 回合。
KEYWORD_STUN_DESC_STACKLESS,跳过下一回合。,,Se salta el siguiente turno.,Saute le prochain tour.,Überspringe den nächsten Zug.,Salti il turno successivo.,Pule o próximo turno.,跳過下一回合。
KEYWORD_TARRED_NAME,被涂焦油,,Brea,Goudron,Geteert,Catramatura,Piche,被塗焦油
KEYWORD_TARRED_DESC,"速度降低 {stacks}。易燃。
速度影响移动范围和出手顺序。",,"La velocidad se reduce en {stacks}. Inflamable.
La velocidad afecta al alcance del movimiento y al orden de los turnos.","Vitesse -{stacks}. Inflammable.
La vitesse affecte la portée de déplacement et l'ordre du tour.","Geschwindigkeit um {stacks} verringert. Leicht brennbar.
Geschwindigkeit wirkt sich auf die Zugreihenfolge und Bewegungsreichweite aus.","La velocità diminuisce di {stacks}. Infiammabile.
La velocità influenza il raggio di movimento e l'ordine dei turni.","A velocidade é diminuída em {stacks}. Inflamável.
A velocidade afeta o alcance do movimento e a ordem dos turnos.","速度降低 {stacks}。易燃。
速度影響移動範圍和出手順序。"
KEYWORD_TARRED_DESC_STACKLESS,降低速度。易燃。,,Reduce la velocidad. Inflamable.,Diminue la vitesse. Inflammable.,Verringert Geschwindigkeit. Leicht brennbar.,Riduce la velocità. Infiammabile.,Diminui a velocidade. Inflamável.,降低速度。易燃。
KEYWORD_TECH_NAME,科技,,Tecnología,Techno,Technologie,Tecnologia,Tecnologia,科技
KEYWORD_TECH_DESC,"提高下一件制造物品或下一只召唤灵的品质。
最多同时使用3点科技。",,"Aumenta la calidad del siguiente objeto creado o el siguiente familiar generado.
Se pueden usar hasta 3 de tecnología al mismo tiempo.","Augmente la qualité du prochain objet que vous fabriquez ou du prochain familier que vous invoquez.
Jusqu'à 3&nbsp;technos peuvent être utilisées à la fois.","Erhöht die Qualität des nächsten Gegenstandes, den du herstellst oder den nächsten Begleiter, den du baust.
Du kannst bis zu 3&nbsp;Technologie auf einmal verwenden.","Migliora la qualità del prossimo oggetto che crei o del prossimo famiglio che generi.
È possibile utilizzare fino a 3 Tecnologie alla volta.","Aumenta a qualidade do próximo item que você fabricar ou do próximo familiar que você gerar.
A tecnologia só pode ser utilizada até um máximo de 3 por vez.","提高下一件製造物品或下一隻召喚靈的品質。
最多同時使用3點科技。"
KEYWORD_TEMPBACKSTAB_NAME,背刺加成,,Bonificación de daño por la espalda,Bonus d'attaque sournoise,Bonus für Angriffe von hinten,Bonus Colpo alle Spalle,Bônus de Punhalada,背刺加成
KEYWORD_TEMPBACKSTAB_DESC,+{stacks}% 本回合背刺伤害。（加上默认的25%背刺加成。）,,Inflige un +{stacks} % de daño por la espalda este turno (más el 25 % por defecto de la bonificación de daño por la espalda).,Dégâts d'attaque sournoise +{stacks}&nbsp;% ce tour. (En plus du bonus d'attaque sournoise par défaut de 25&nbsp;%.),+{stacks}&nbsp;% erhöhten Schaden für Angriffe von hinten in diesem Zug. (Zusätzlich zu den regulären 25&nbsp;%.),+{stacks}% al danno da colpo alle spalle in questo turno (più il consueto 25% di bonus per il colpo alle spalle).,+{stacks}% de dano de punhalada neste turno. (Além do bônus de punhalada padrão de 25%.),+{stacks}% 本回合背刺傷害。（加上默認的25%背刺加成。）
KEYWORD_TEMPBACKSTAB_DESC_STACKLESS,增加你的背刺所造成的伤害。,,Aumenta el daño de los ataques por la espalda.,Augmente vos dégâts d'attaque sournoise.,"Erhöht den Schaden, den deine Angriffe von hinten verursachen.",Aumenta il danno inflitto dai tuoi colpi alle ppalle.,Aumenta o dano causado pelas suas punhaladas.,增加你的背刺所造成的傷害。
KEYWORD_TEMPCOUNTER_NAME,反击,,Contrataque,Contre-attaque,Konter,Contrattacco,Contra-Ataque,反擊
KEYWORD_TEMPCOUNTER_DESC,自动攻击那些对你造成伤害的目标。,,Ataca automáticamente a los entes que le inflijan daño.,Attaque automatiquement les choses qui vous infligent des dégâts.,"Greife die nächste Einheit, die dir Schaden zufügt, automatisch an.",Attacchi automaticamente le cose che ti danneggiano.,Ataque automaticamente coisas que causem dano a você.,自動攻擊那些對你造成傷害的目標。
KEYWORD_TEMPINIT_NAME,先攻提升,,Iniciativa aumentada,Initiative (+),Initiative hoch,Iniziativa +,Iniciativa Aumentada,先攻提升
KEYWORD_TEMPINIT_DESC,你在回合中更早行动。,,Esta unidad juega el turno antes de que le toque durante la ronda.,Vous jouez votre tour plus tôt cette manche-ci.,Du bist früher in der Runde am Zug.,Effettui il tuo turno prima del previsto nel round.,Você utiliza seu turno mais cedo na próxima rodada.,你在回合中更早行動。
KEYWORD_TEMPINITDOWN_NAME,先攻降低,,Iniciativa reducida,Initiative (-),Initiative runter,Iniziativa -,Iniciativa Diminuída,先攻降低
KEYWORD_TEMPINITDOWN_DESC,你在回合中更晚行动。,,Esta unidad juega el turno después de que le toque durante la ronda.,Vous jouez votre tour plus tard cette manche-ci.,Du bist später in der Runde am Zug.,Effettui il tuo turno più tardi del previsto nel round.,Você utiliza seu turno mais tarde na próxima rodada.,你在回合中更晚行動。
KEYWORD_TEMPIMMUNE_NAME,伤害免疫,,Inmunidad a las lesiones,Immunité aux blessures,Verletzungsimmun,Immunità alle Ferite,Imunidade Contra Ferimentos,傷害免疫
KEYWORD_TEMPIMMUNE_DESC,无法因任何原因受到伤害。持续{stacks}回合。,,"Por lo que sea, no sufre ninguna lesión. Dura {stacks} turnos.",Ne peut pas subir de blessures. Dure {stacks} tours.,Kann keine Verletzungen erleiden. Dauert {stacks}&nbsp;Züge an.,Non puoi subire ferite per nessun motivo. Dura {stacks} turni.,Não pode sofrer ferimentos por qualquer razão. Dura {stacks} turnos.,無法因任何原因受到傷害。持續{stacks}回合。
KEYWORD_TEMPIMMUNE_DESC_SINGULAR,无法因任何原因受到伤害。持续1回合。,,"Por lo que sea, no sufre ninguna lesión. Dura 1 turno.",Ne peut pas subir de blessures. Dure 1&nbsp;tour.,Kann keine Verletzungen erleiden. Dauert 1&nbsp;Zug an.,Non puoi subire ferite per nessun motivo. Dura 1 turno.,Não pode sofrer ferimentos por qualquer razão. Dura 1 turno.,無法因任何原因受到傷害。持續1回合。
KEYWORD_TEMPMANAREDUCTION_NAME,洞察,,Perspicacia,Réflexion,Erkenntnis,Intuizione,Discernimento,洞察
KEYWORD_TEMPMANAREDUCTION_DESC,施法时法力值消耗减少{stacks}点，持续至回合结束。,,Los hechizos cuestan {stacks} menos de maná hasta el final del turno.,Vos sorts coûtent -{stacks} mana jusqu'à la fin du tour.,Zauber kosten bis zum Ende des Zuges {stacks}&nbsp;Mana weniger.,Lanciare gli incantesimi costa {stacks} mana in meno fino alla fine del turno.,Encantamentos custam {stacks} a menos de mana para serem lançados até o final do turno.,施法時法力值消耗減少{stacks}點，持續至回合結束。
