KEY,en,notes,sp,fr,de,it,pt-br,zh
ENEMY_HITLERHEAD_NAME,希特勒,,Hitler,Hitler,Hitler,Hitler,Hitler,希特勒
ENEMY_HITLERHEAD_DESC,培養他的希特勒軍隊！,,¡Quiere desplegar un ejército de Hitlers!,Décuple son armée de dictateurs à moustache&nbsp;!,Erschafft eine Armee kleiner Hitler!,Fa crescere il suo esercito di Hitler!,Cresce seu exército de Hitlers!,培養他的希特勒軍隊！
ENEMY_HITLER_NAME,希特勒,,Hitler,Hitler,Hitler,Hitler,Hitler,希特勒
ENEMY_HITLER_DESC,召集他的軍隊。擁有遠程攻擊和踐踏技能。,,Agrupa a su ejército. Lanza un ataque a distancia e inflige pisotón.,Rassemble ses troupes. Dispose d'une attaque à distance et de Piétinement.,Versammelt seine Armee um sich. Hat einen Fernkampfangriff und Trampel.,Raduna il suo esercito. Possiede un attacco a distanza e Calpestamento.,Reúne seu exército. Possui um ataque corpo-a-corpo e atropelamento.,召集他的軍隊。擁有遠程攻擊和踐踏技能。
ENEMY_DREADNOUGHTUSLEG_NAME,恐怖巨獸,,Dreadnoughtus,Dreadnoughts,Titanosaurus,Dreadnoughtus,Encouraçadus,恐怖巨獸
ENEMY_DREADNOUGHTUSLEG_DESC,向攻擊它的單位踐踏前進。受到足夠傷害時會抬起。,,Avanza pisando fuerte hacia las unidades que le infligen daño. Se levanta al sufrir daño suficiente.,Effectue un piétinement en direction des unités qui lui infligent des dégâts. Se soulève quand il subit suffisamment de dégâts.,"Stampft auf Einheiten zu, die ihm Schaden zufügen. Wird hochgehoben, wenn es genug Schaden erleidet.",Carica verso le unità che gli infliggono danno. Si solleva quando subisce abbastanza danno.,Dá pisões na direção de unidades que lhe causem dano. Voa ao receber dano suficiente.,向攻擊它的單位踐踏前進。受到足夠傷害時會抬起。
ENEMY_DREADNOUGHTUSHEAD_NAME,恐怖巨獸,,Dreadnoughtus,Dreadnoughts,Titanosaurus,Dreadnoughtus,Encouraçadus,恐怖巨獸
ENEMY_DREADNOUGHTUSHEAD_DESC,現在是你的機會！在他重新站起來之前擊倒他！,,¡Ahora o nunca! ¡Hay que matarlo antes de que se levante!,C'est maintenant ou jamais&nbsp;! Occupez-vous de son cas avant qu'il ne se relève&nbsp;!,"Jetzt ist die perfekte Chance! Auf ihn, bevor er wieder aufsteht!",Adesso è la tua occasione! Fallo fuori prima che si rialzi!,Agora é a sua chance! Pegue-o antes que ele se levante!,現在是你的機會！在他重新站起來之前擊倒他！
ENEMY_MOTHERTUMOR_NAME,母親,,La Madre,La Matriarche,Die Mutter,La Madre,A Mãe,母親
ENEMY_MOTHERTUMOR_DESC,抓住單位並將它們拉向母親。,,Agarra a las unidades y las atrae hacia la Madre.,Agrippe les unités et les attire vers la Matriarche.,Packt Einheiten und zieht sie an die Mutter heran.,Afferra le unità e le trascina verso La Madre.,Agarra unidades e as lança na direção da Mãe.,抓住單位並將它們拉向母親。
ENEMY_MOTHER_NAME,母親,,La Madre,La Matriarche,Die Mutter,La Madre,A Mãe,母親
ENEMY_MOTHER_DESC,母親將奪回屬於她的……,,La Madre recuperará lo que le pertenece...,La Matriarche reprendra ce qui lui appartient...,"Die Mutter verlangt zurück, was ihr gehört&nbsp;…",La Madre si riprenderà ciò che è suo...,Uma mãe protege sua prole...,母親將奪回屬於她的……
ENEMY_MOTHERSPIKE_NAME,母親,,La Madre,La Matriarche,Die Mutter,La Madre,A Mãe,母親
ENEMY_MOTHERSPIKE_DESC,,,,,,,,
ENEMY_THECREATOR_NAME,造物主,,El Creador,Le Créateur,Der Schöpfer,Il Creatore,O Criador,造物主
ENEMY_THECREATOR_DESC,認識你自己！,,Nosce te ipsum...,Nosce te ipsum&nbsp;!,Nosce te ipsum!,Nosce te Ipsum!,Nosce te Ipsum!,認識你自己！
ENEMY_CREATORCLONE_NAME,乖巧的 {Catname},,{Catname} benevolente,{Catname} (en mieux),Guter {Catname},{Catname} Gentile,{Catname} do Bem,乖巧的 {Catname}
ENEMY_CREATORCLONE_NAME_M,,,,,,,,
ENEMY_CREATORCLONE_NAME_F,,,,,,,,
ENEMY_CREATORCLONE_NAME_N,,,,,,,,
ENEMY_DESTROYER_NAME,毀滅者,,El Destructor,Le Destructeur,Der Zerstörer,Il Distruttore,O Destruidor,毀滅者
ENEMY_DESTROYER_DESC,死記吧！,,Memento mori...,Memento mori&nbsp;!,Memento mori!,Memento Mori!,Memento Mori!,死記吧！
ENEMY_DESTROYER2_DESC,永恆的黑暗！,,Tenebris aeternae.,Tenebris aeternae&nbsp;!,Tenebris aeternae!,Tenebris Aeternae!,Tenebris Aeternae!,永恆的黑暗！
ENEMY_THECHILD_NAME,孩子,,La Criatura,L'Enfant,Das Kind,La Creatura,A Criança,孩子
ENEMY_THECHILD_DESC,考慮終局！,,Respice finem...,Respice finem&nbsp;!,Respice finem!,Respice Finem!,Respice Finem!,考慮終局！
ENEMY_THEFATHER_NAME,父親,,El Padre,Le Patriarche,Der Vater,Il Padre,O Pai,父親
ENEMY_GUILLOTINA_NAME,斷頭臺,,Guillotina,Guillotina,Guillotina,Guillotina,Guillotina,斷頭臺
ENEMY_TINA1_DESC,她永無止境地渴求着！,,¡Tiene un apetito insaciable!,Elle est animée d'une faim insatiable&nbsp;!,Sie hat einen unersättlichen Hunger!,Ha un appetito insaziabile!,Ela anseia com sua fome insaciável!,她永無止境地渴求着！
ENEMY_TINA2HEAD_DESC,它可能與她的身體分開，但他們仍在協同工作。,,"Se ha separado del cuerpo, pero siguen trabajando juntos.","Même séparée de son corps, leur lien demeure intact.","Er mag von ihrem Körper getrennt sein, aber sie arbeiten trotzdem zusammen.","Non è più attaccata al suo corpo, ma lavorano ancora insieme.","Pode ter se separado de sua cabeça, mas ainda trabalha em conjunto.",它可能與她的身體分開，但他們仍在協同工作。
ENEMY_TINA2BODY_DESC,它可能與她的頭部分開，但他們仍在協同工作。,,"Se ha separado del cuerpo, pero siguen trabajando juntos.","Même séparée de sa tête, leur lien demeure intact.","Sie mag von ihrem Kopf getrennt sein, aber sie arbeiten trotzdem zusammen.","Non è più attaccato alla sua testa, ma lavorano ancora insieme.","Pode ter se separado de seu corpo, mas ainda trabalha em conjunto.",它可能與她的頭部分開，但他們仍在協同工作。
ENEMY_TINA3BODY_DESC,它正在試圖找到它的頭……,,Anda en busca de su cabeza...,Elle cherche sa tête...,"Sie versucht, ihren Kopf zu finden&nbsp;…",Cerca di ritrovare la sua testa...,Está tentando encontrar sua cabeça...,它正在試圖找到它的頭……
ENEMY_TINA3HEAD_DESC,對不起，我死了……,,"Lo siento, pero estoy kaputt.","Je suis canée, désolée...","Sorry, ich bin tot&nbsp;…","Mi spiace, sono morta...","Desculpe, eu morri...",對不起，我死了……
ENEMY_PYROPHINA_NAME,火菲娜,,Pyrophina,Pyrophina,Pyrophina,Pyrophina,Pyrophina,火菲娜
ENEMY_PYROPHINASOLO_DESC,Pyrophina 在地獄之火中受洗並存活下來！,,¡A Pyrophina la bautizaron en el fuego del averno y sobrevivió!,Pyrophina a reçu son baptême du feu dans les flammes de l'enfer et a survécu&nbsp;!,Pyrophina wurde im Höllenfeuer getauft und hat überlebt!,Pyrophina è stata battezzata nelle fiamme dell'inferno ed è sopravvissuta!,Pyrophina foi batizada no fogo do inferno e sobreviveu!,Pyrophina 在地獄之火中受洗並存活下來！
ENEMY_PYROPHINAVS_DESC,她想殺死 Zaratana！,,Quiere matar a Zaratana.,Elle veut tuer Zaratana&nbsp;!,Sie will Zaratana töten!,Vuole uccidere Zaratana!,Quer matar Zaratana!,她想殺死 Zaratana！
ENEMY_PYROPHINAFRIENDLY_NAME,Pyrophina（友好）,,Pyrophina (aliada),Pyrophina (amicale),Pyrophina (Freundlich),Pyrophina (Alleata),Pyrophina (Amigável),Pyrophina（友好）
ENEMY_ZARATANA_NAME,扎拉塔納,,Zaratana,Zaratana,Zaratana,Zaratana,Zaratana,扎拉塔納
ENEMY_ZARATANASOLO_DESC,Zaratana 的身體散發着銀河能量！,,El cuerpo de Zaratana irradia energía galáctica.,Le corps de Zaratana rayonne d'énergie galactique&nbsp;!,Zaratanas Körper erstrahlt mit galaktischer Energie!,Il corpo di Zaratana sprigiona energia galattica!,O corpo de Zaratana irradia com energia galática!,Zaratana 的身體散發着銀河能量！
ENEMY_ZARATANAVS_DESC,她想殺死 Pyrophina！,,Quiere matar a Pyrophina.,Elle veut tuer Pyrophina&nbsp;!,Sie will Pyrophina töten!,Vuole uccidere Pyrophina!,Quer matar Pyrophina!,她想殺死 Pyrophina！
ENEMY_ZARATANAFRIENDLY_NAME,Zaratana（友好）,,Zaratana (aliada),Zaratana (amicale),Zaratana (Freundlich),Zaratana (Alleata),Zaratana (Amigável),Zaratana（友好）
ENEMY_KAIJUFRIENDLY_DESC,她來幫忙，正在盡力而爲！,,"Ha venido a echar un cable, ¡y en ello está!","Elle est là pour aider, elle fait de son mieux&nbsp;!","Sie ist gekommen, um zu helfen und versucht ihr Bestes!","È qui per aiutare, e per fare del suo meglio!",Ela está aqui para ajudar e está dando seu melhor!,她來幫忙，正在盡力而爲！
ENEMY_ORGANZODIAC_NAME,{organname},,{organname},{organname},{organname},{organname},{organname},{organname}
ENEMY_STEVENSLIME_NAME,史蒂文,,Steven,Steven,Steven,Steven,Steven,史蒂文
ENEMY_BIGSTEVENSLIME_DESC,"近戰攻擊者。
死亡時分裂成4箇中等史蒂文。",,"Atacante cuerpo a cuerpo.
Se divide en 4 Stevens medianos al morir.","Attaque au corps à corps.
Se divise en 4&nbsp;Steven moyens à sa mort.","Nahkämpfer.
Teilt sich in 4&nbsp;mittlere Stevens auf, wenn er stirbt.","Specialista del corpo a corpo.
Si divide in 4 Steven medi alla morte.","Agressor corpo-a-corpo.
Divide-se em 4 Stevens médios ao morrer.","近戰攻擊者。
死亡時分裂成4箇中等史蒂文。"
ENEMY_MIDSTEVENSLIME_DESC,"近戰攻擊者。
死亡時分裂成4個小史蒂文。",,"Atacante cuerpo a cuerpo.
Se divide en 4 Stevens pequeños al morir.","Attaque au corps à corps.
Se divise en 4&nbsp;petits Steven à sa mort.","Nahkämpfer.
Teilt sich in 4&nbsp;kleine Stevens auf, wenn er stirbt.","Specialista del corpo a corpo.
Si divide in 4 Steven piccoli alla morte.","Agressor corpo-a-corpo.
Divide-se em 4 Stevens pequenos ao morrer.","近戰攻擊者。
死亡時分裂成4個小史蒂文。"
ENEMY_SMALLSTEVENSLIME_DESC,"近戰攻擊者。
死亡時變成故障瓷磚。",,"Atacante cuerpo a cuerpo.
Se transforma en una casilla de anomalía al morir.","Attaque au corps à corps.
Se change en case buggée à sa mort.","Nahkämpfer.
Wird zu einem verbuggten Feld, wenn er stirbt.","Specialista del corpo a corpo.
Diventa una casella glitch quando muore.","Agressor corpo-a-corpo.
Torna-se um espaço de glitch ao morrer.","近戰攻擊者。
死亡時變成故障瓷磚。"
ENEMY_CHAOS_NAME,Soahc,"""Chaos"" backwards, he has a backwards theme",Soac,Soahc,Soahc,Soac,Soac,Soahc
ENEMY_CHAOS_DESC,Stropelet eh emit hcae egnahc seitiliba sih.,"""His abilities change each time he teleports."" backwards",Atropsnartelet es euq zev adac naibmac sedadilibah sus.,Etropélét es li'uq siof euqahc tnegnahc secnetépmoc ses.,"Treitropelet hcis re nnew, laM sedej hcis nrednä netiekgihäF enies.",Atropsartelet is ehc atlov ingo onaibmac àtiliba eus el.,Atropsnartelet es ele euq zev adac a macifidom es sedadilibah saus.,Stropelet eh emit hcae egnahc seitiliba sih.
ENEMY_TERMINATOR1_NAME,C-800,,C-800,C-800,C-800,C-800,G-800,C-800
ENEMY_TERMINATOR1_DESC,主要目標：摧毀所有貓。,,Objetivo prioritario: aniquilar a todos los gatos.,Objectif principal&nbsp;: détruire tous les chats.,Primärziel: Alle Katzen zerstören.,Obiettivo primario: distruggere tutti i gatti.,Objetivo primário: destruir todos os gatos.,主要目標：摧毀所有貓。
ENEMY_TERMINATOR2_NAME,C-1000,,C-1000,C-1000,C-1000,C-1000,G-1000,C-1000
ENEMY_TERMINATOR2_DESC,主要目標：再次摧毀所有貓！,,"Objetivo prioritario: aniquilar a todos los gatos, ¡otra vez!","Objectif principal&nbsp;: détruire tous les chats, encore une fois&nbsp;!",Primärziel: Alle Katzen zerstören. Schon wieder!,"Obiettivo primario: distruggere tutti i gatti, di nuovo!","Objetivo primário: destruir todos os gatos, de novo.",主要目標：再次摧毀所有貓！
ENEMY_TERMINATOR3_TANK_NAME,機器人-梅西,,Maisiebot,Robo-Maisie,Robo-Maisie,Robo-Maisie,Robô-Maisie,機器人-梅西
ENEMY_TERMINATOR3_TANK_DESC,在盟友被攻擊時保護他們。,,Protege a los aliados cuando los atacan.,Protège ses alliés quand ils sont attaqués.,"Beschützt ihre Verbündeten, wenn sie angegriffen werden.",Protegge i suoi alleati quando vengono attaccati.,Protege seus aliados quando eles são atacados.,在盟友被攻擊時保護他們。
ENEMY_TERMINATOR3_MAGE_NAME,機器人-露西,,Lucybot,Robo-Lucy,Robo-Lucy,Robo-Lucy,Robô-Lucy,機器人-露西
ENEMY_TERMINATOR3_HUNTER_NAME,機器人-芬里爾,,Fenrirbot,Robo-Fenrir,Robo-Fenrir,Robo-Fenrir,Robô-Fenrir,機器人-芬裏爾
ENEMY_TERMINATOR3_HUNTER_DESC,"投擲熊夾！
喜歡高草。
拍打近戰攻擊者。",,"Lanza cepos para osos.
Tiene afinidad por la hierba alta.
Aparta a los atacantes cuerpo a cuerpo a base de golpes.","Lance des pièges à ours&nbsp;!
À l'aise dans les hautes herbes.
Repousse les attaquants au corps à corps.","Wirft Bärenfallen!
Bevorzugt hohes Gras.
Stößt Nahkämpfer weg.","Lancia trappole per orsi!
Ha una passione per l'erba alta.
Scaccia via gli specialisti del corpo a corpo.","Lança armadilhas de ursos!
Possui afinidade por grama alta.
Afasta agressores corpo-a-corpo com tapas.","投擲熊夾！
喜歡高草。
拍打近戰攻擊者。"
ENEMY_TERMINATOR3_THIEF_NAME,機器人-達克,,Dackbot,Robo-Dack,Robo-Dack,Robo-Dack,Robô-Dack,機器人-達克
ENEMY_TERMINATOR3_CLERIC_NAME,機器人-棉花糖,,Esponjitabot,Robo-guimauve,Robo-Marshmallow,Robo-Marshmallow,Robô-Marshmallow,機器人-棉花糖
ENEMY_TERMINATOR3_FIGHTER_NAME,機器人-馬格納斯,,Magnusbot,Robo-Magnus,Robo-Magnus,Robo-Magnus,Robô-Magnus,機器人-馬格納斯
ENEMY_TERMINATOR3_PEBBLES_NAME,機器人-佩布爾斯,,Pebblesbot,Robo-Pétra,Robo-Pebbles,Robo-Ciottolone,Robô-Seixos,機器人-佩布爾斯
ENEMY_TERMINATOR3_NECRO_NAME,機器人-莫拉娜,,Moranabot,Robo-Morana,Robo-Morana,Robo-Morana,Robô-Morana,機器人-莫拉娜
ENEMY_TERMINATOR3_TINKERER_NAME,機器人-富蘭克林,,Franklinbot,Robo-Franklin,Robo-Franklin,Robo-Franklin,Robô-Franklin,機器人-富蘭克林
ENEMY_TERMINATOR3_BUTCHER_NAME,機器人-蓋因,,Geinbot,Robo-Gein,Robo-Gein,Robo-Gein,Robô-Gein,機器人-蓋因
ENEMY_TERMINATOR3_PSYCHIC_NAME,機器人-愛麗絲,,Alicebot,Robo-Alice,Robo-Alice,Robo-Alice,Robô-Alice,機器人-愛麗絲
ENEMY_TERMINATOR3_DRUID_NAME,Robo-德雷文,,Dravenbot,Robo-Panoramis,Robo-Draven,Robo-Draven,Robô-Draven,Robo-德雷文
ENEMY_TERMINATOR3_DRUIDCROW_NAME,Robo-德雷文的烏鴉,,Cuervobot de Draven,Corbeau de robo-Panoramis,Robo-Dravens Krähe,Robo-Corvo di Draven,Robô-Corvo de Draven,Robo-德雷文的烏鴉
ENEMY_TERMINATOR3_MONK_NAME,Robo-陳鴻,,Chan Hungbot,Robo-Chan Hung,Robo-Chan Hung,Robo-Chan Hung,Robô-Chan Hung,Robo-陳鴻
ENEMY_TERMINATOR3_JESTER_NAME,Robo-亞瑟,,Arthurbot,Robo-Arthur,Robo-Arthur,Robo-Arthur,Robô-Arthur,Robo-亞瑟
ENEMY_TERMINATOR3_HITLER_NAME,希特勒,,Hitler,Hitler,Hitler,Hitler,Hitler,希特勒
ENEMY_TERMINATOR3_HITLER_DESC,"Ich bin hier, um diese Katzen zu töten und die Kontrolle über diese wertlose Dimension zu übernehmen! Unter Hitlers Herrschaft werden alle Katzen sterben!!",,"Ich bin hier, um diese Katzen zu töten und die Kontrolle über diese wertlose Dimension zu übernehmen! Unter Hitlers Herrschaft werden alle Katzen sterben!","Ich bin hier, um diese Katzen zu töten und die Kontrolle über diese wertlose Dimension zu übernehmen! Unter Hitlers Herrschaft werden alle Katzen sterben!!","Ich bin hier, um Katzen zu töten und die Kontrolle über diese wertlose Dimension zu übernehmen! Unter Hitlers Herrschaft werden alle Katzen sterben!!!","Ich bin hier, um diese Katzen zu töten und die Kontrolle über diese wertlose Dimension zu übernehmen! Unter Hitlers Herrschaft werden alle Katzen sterben!!","Ich bin hier, um diese Katzen zu töten und die Kontrolle über diese wertlose Dimension zu übernehmen! Unter Hitlers Herrschaft werden alle Katzen sterben!!","Ich bin hier, um diese Katzen zu töten und die Kontrolle über diese wertlose Dimension zu übernehmen! Unter Hitlers Herrschaft werden alle Katzen sterben!!"
ENEMY_TERMINATOR3_HITLERHEAD_DESC,砸碎那顆頭！！！,,¡APLASTAD ESA CABEZA!,EXPLOSEZ-LUI LA GUEULE&nbsp;!!!,SCHLAG DEN KOPF EIN!!!,SPACCAGLI LA TESTA!!!,ESMAGUE AQUELA CABEÇA!!!,砸碎那顆頭！！！
ENEMY_THROBBINGKING_NAME,跳動的國王,,Rey Palpitante,Roi lancinant,Der Pulsierende König,Re Pulsante,Rei Pulsante,跳動的國王
ENEMY_THROBBINGKING_DESC,聽從他的命令！否則！,,¡Acatad sus órdenes o ateneos a las consecuencias!,Vous feriez mieux d'obéir à ses ordres&nbsp;!,Befolge seine Befehle! SONST SETZT ES WAS!,Esegui i suoi ordini! ALTRIMENTI SONO GUAI!,Siga suas ordens! OU VOCÊ VAI VER SÓ!,聽從他的命令！否則！
ENEMY_THROBBINGKING2_DESC,哦不，現在他變得靈活了！,,¡La madre! Pues sí que es ágil este tío...,"Oh non. Maintenant, il est agile&nbsp;!","Oh, nein, jetzt kann er laufen!","Oh, no, adesso è agile!","Oh, não! Agora ele é ágil!",哦不，現在他變得靈活了！
ENEMY_GLOWINGBEAR_NAME,發光的熊,,Oso resplandeciente,Ours scintillant,Leuchtender Bär,Orso Luminescente,Urso Brilhante,發光的熊
ENEMY_GLOWINGBEAR_DESC,它發出永恆的光芒。,,Brilla con luz eterna.,Brille d'une lueur éternelle.,Sein Licht leuchtet bis in die Ewigkeit.,Brilla di una luce eterna.,Brilha com uma luz eterna.,它發出永恆的光芒。
ENEMY_DEATH_NAME,死亡！,,Muerte,La Mort&nbsp;!,Der Tod!,Morte!,Morte!,死亡！
ENEMY_DEATH_DESC,他來是爲了拿回屬於他的一切。,,Viene a cobrarse todas las deudas.,Elle est là pour reprendre ce qui lui est dû.,"Er ist hier, um seinen Zoll einzufordern.",È qui per prendersi ciò che le spetta.,Está aqui para tomar o que lhe é devido.,他來是爲了拿回屬於他的一切。
//world event specials,,,,,,,,
ENEMY_SEDUCEDBOULDER_NAME,被誘惑的巨石,,Peñasco cautivado,Rocher envoûté,Verführter Felsen,Masso Sedotto,Pedregulho Seduzido,被誘惑的巨石
ENEMY_EVENTBOUNTYHUNTER_NAME,賞金獵人,,Cazarrecompensas,Chasseur de primes,Kopfgeldjäger,Cacciatore di Taglie,Caçador de Recompensas,賞金獵人
ENEMY_DEADPINKY_DESC,這個可憐的小傢伙沒有機會！,,Esta pobre criatura se ha llevado una buena tunda.,Le pauvre petit n'avait aucune chance&nbsp;!,Dieser arme kleine Kerl hatte keine Chance!,Questo piccoletto non aveva nessuna possibilità!,O pobrezinho não tinha nenhuma chance!,這個可憐的小傢伙沒有機會！
ENEMY_STRANGEEGG_NAME,奇怪的蛋,,Huevo extraño,Œuf étrange,Verdächtiges Ei,Strano Uovo,Ovo Estranho,奇怪的蛋
ENEMY_STRANGEEGG_DESC,它會孵化成什麼？,,¿Qué saldrá de ahí dentro?,Que cache cet œuf&nbsp;?,Was wohl aus ihm schlüpft?,In cosa potrebbe schiudersi?,O que será que vai sair dele?,它會孵化成什麼？
//druid friends,,,,,,,,
ENTITY_CROW_NAME,{SpawnedBy}的烏鴉,,Cuervo de {SpawnedBy},Corbeau de {SpawnedBy},Krähe von {SpawnedBy},Corvo di {SpawnedBy},Corvo de {SpawnedBy},{SpawnedBy}的烏鴉
ENTITY_CROW_NAME_M,,,,,,,,
ENTITY_CROW_NAME_F,,,,,,,,
ENTITY_CROW_NAME_N,,,,,,,,
ENTITY_CROW_DESC,"繼承其主人的屬性。
對其主人的基礎攻擊修正也會應用到烏鴉身上。
飛行。",,"Hereda los atributos del propietario.
Los modificadores de ataque básico del dueño también se aplican al cuervo.
Vuela.","Hérite des statistiques de son propriétaire.
Les modificateurs d'attaque de base de son propriétaire s'appliquent également à lui.
Vol.","Erbt die Attribute ihres Besitzers.
Modifikatoren des Grundangriffs ihres Besitzers gelten auch für die Krähe.
Fliegt.","Eredita le statistiche del padrone.
I modificatori di attacco base del suo padrone vengono applicati anche al Corvo.
Vola.","Herda os atributos de seu dono.
Os modificadores de ataque básico de seu dono também são aplicados ao corvo.
Voador.","繼承其主人的屬性。
對其主人的基礎攻擊修正也會應用到烏鴉身上。
飛行。"
ENTITY_BABYSQUIRREL_NAME,小松鼠,,Ardilla bebé,Bébé écureuil,Babyeichhörnchen,Scoiattolo Bebè,Esquilo Bebê,小松鼠
ENTITY_BABYSQUIRREL_DESC,,,,,,,,
ENTITY_SQUIRREL_NAME,松鼠,,Ardilla,Écureuil,Eichhörnchen,Scoiattolo,Esquilo,松鼠
ENTITY_SQUIRREL_DESC,,,,,,,,
ENTITY_SNAKE_NAME,蛇,,Serpiente,Serpent,Schlange,Serpente,Cobra,蛇
ENTITY_SNAKE_DESC,,,,,,,,
ENTITY_TURTLE_NAME,海龜,,Tortuga,Tortue,Schildkröte,Tartaruga,Tartaruga,海龜
ENTITY_TURTLE_DESC,,,,,,,,
ENTITY_TOAD_NAME,蟾蜍,,Sapo,Crapaud,Kröte,Rospo,Rã,蟾蜍
ENTITY_FROG_NAME,青蛙,,Rana,Grenouille,Frosch,Rana,Sapo,青蛙
ENTITY_FROG_DESC,,,,,,,,
ENTITY_BEAR_NAME,熊,,Oso,Ours,Bär,Orso,Urso,熊
ENTITY_BEAR_DESC,,,,,,,,
ENTITY_CATERPILLAR_NAME,毛毛蟲,,Oruga,Chenille,Raupe,Bruco,Lagarta,毛毛蟲
ENTITY_CATERPILLAR_DESC,"每回合獲得全屬性提升。
當全屬性提升達到 5 時進化爲飛蛾。",,"Obtiene aumento total cada turno.
Evoluciona a polilla al alcanzar 5 de aumento total.","Bénéficie de Hausse de stats à chaque tour.
Évolue en mite quand elle atteint Hausse de stats +5.","Erhält in jedem Zug einen Bonus auf alle Attribute.
Verwandelt sich in eine Motte, wenn der Bonus 5 erreicht.","Ottiene Aumento delle Statistiche a ogni turno.
Evolve in una Falena quando raggiunge Aumento delle Statistiche 5.","Obtém todos os atributos aumentados a cada turno.
Evolui para uma mariposa ao atingir todos os atributos aumentados 5.","每回合獲得全屬性提升。
當全屬性提升達到 5 時進化爲飛蛾。"
ENTITY_MOTH_NAME,飛蛾,,Polilla,Mite,Motte,Falena,Mariposa,飛蛾
ENTITY_MOTH_DESC,,,,,,,,
ENTITY_EGG_NAME,蛋,,Huevo,Œuf,Ei,Uovo,Ovo,蛋
ENTITY_EGG_DESC,它會孵化成什麼？,,¿Qué saldrá de ahí dentro?,Que cache cet œuf&nbsp;?,Was wohl aus ihm schlüpft?,In cosa potrebbe schiudersi?,O que será que vai sair dele?,它會孵化成什麼？
ENTITY_GLOWMUSHROOM_NAME,發光蘑菇,,Seta resplandeciente,Champi scintillant,Leuchtender Pilz,Fungo Luminescente,Cogumelo Brilhante,發光蘑菇
ENTITY_GLOWMUSHROOM_DESC,在其回合爲附近單位提供法力值。,,Otorga maná a las unidades cercanas en su turno.,Confère du mana aux unités à proximité durant son tour.,Verleiht Einheiten in der Nähe in seinem Zug Mana.,Fornisce mana alle unità vicine durante il suo turno.,Concede mana para unidades próxima em seu turno.,在其回合爲附近單位提供法力值。
ENTITY_GLOWMUSHROOM2_DESC,在其回合爲附近單位提供法力值和生命值。,,Otorga maná y salud a las unidades cercanas en su turno.,Confère du mana et des PV aux unités à proximité durant son tour.,Verleiht Einheiten in der Nähe in seinem Zug Mana und LP.,Fornisce mana e cura le unità vicine durante il suo turno.,Concede mana e saúde para unidades próxima em seu turno.,在其回合爲附近單位提供法力值和生命值。
//familiars,,,,,,,,
FAMILIAR_FLORIANTHEFLEA_NAME,跳蚤弗洛裏安,,La pulga Florian,Luce la puce,Flohrian,Florian la Pulce,"Florian, a Pulga",跳蚤弗洛裏安
FAMILIAR_FLORIANTHEFLEA_DESC,你永遠的跳蚤朋友！,,¡Esta chiquitina no tiene malas pulgas!,"Votre puce chérie, fidèle jusqu'au bout&nbsp;!",Dein Flohfreund bis zum bitteren Ende!,Ti resterà accanto fino alla fine!,Sua pulga amiga até o fim!,你永遠的跳蚤朋友！
FAMILIAR_FLY_STEEL_NAME,鋼蠅,,Mosca de acero,Mouche blindée,Stahlfliege,Mosca d'Acciaio,Mosca de Aço,鋼蠅
FAMILIAR_ROTFLY_NAME,腐蠅,,Mosca putrefacta,Mouche putride,Fäulnisfliege,Mosca Putrefatta,Mosca Apodrecida,腐蠅
FAMILIAR_ROTFLY_DESC,,,,,,,,
FAMILIAR_DEATHBOT_NAME,死亡機器人,,Muertebot,Terminabot,Todesroboter,Mortebot,Robomorte,死亡機器人
FAMILIAR_DEATHBOT_DESC,,,,,,,,
FAMILIAR_TURRET_NAME,炮塔,,Torreta,Tourelle,Geschützturm,Torretta,Torreta,炮塔
FAMILIAR_TURRET_DESC,,,,,,,,
FAMILIAR_ROCKETTURRET_NAME,火箭炮塔,,Torreta cohete,Tourelle à roquettes,Raketenturm,Torretta Razzo,Torreta de Foguetes,火箭炮塔
FAMILIAR_DEMONKITTEN_NAME,惡魔小貓,,Gatito demoníaco,Chaton démoniaque,Dämonenkatze,Gattino Demoniaco,Gatinho Demônio,惡魔小貓
FAMILIAR_LEECH_NAME,水蛭,,Sanguijuela,Sangsue,Blutegel,Sanguisuga,Sanguessuga,水蛭
FAMILIAR_BEEFYLEECH_NAME,壯碩的水蛭,,Sanguijuela muy guerrillera,Sangsue baraquée,Fetter Blutegel,Sanguisuga Robusta,Sanguessuga Robusta,壯碩的水蛭
FAMILIAR_BESTBUD_NAME,最佳夥伴,,Coleguita,Meilleur ami,Bester Kumpel,Migliore Amico,Melhor Amigo,最佳夥伴
FAMILIAR_BESTBUD_DESC,,,,,,,,
FAMILIAR_CATBOT_NAME,貓機器人,,Gatobot,Robochat,Katzenbot,Gattobot,Robogato,貓機器人
FAMILIAR_CATBOT_DESC,,,,,,,,
FAMILIAR_ZOMBIEKITTEN_NAME,殭屍小貓,,Gatito zombi,Chaton zombie,Zombiekätzchen,Gattino Zombie,Gatinho Zumbi,殭屍小貓
FAMILIAR_SKELETONKITTEN_NAME,骷髏小貓,,Gatito esquelético,Chaton squelette,Skelettkätzchen,Gattino Scheletrico,Gatinho Esqueleto,骷髏小貓
FAMILIAR_BOMBCHU_NAME,炸彈鼠,,Bombchu,Bombikaze,Krabbelmine,Bombchu,Bombchu,炸彈鼠
FAMILIAR_BOMBCHU_DESC,,,,,,,,
