KEY,en,notes,sp,fr,de,it,pt-br,zh
MUTATION_TAIL_301_DESC,受到傷害時排便。,,Hace caca al sufrir daño.,Vous chiez quand vous subissez des dégâts.,"Lege ein Häufchen, wenn du Schaden erleidest.",Fai la cacca quando subisci danno.,Faça cocô ao sofrer dano.,受到傷害時排便。
MUTATION_TAIL_302_DESC,你的基礎攻擊會造成中毒。,,El ataque básico inflige veneno.,Votre attaque de base inflige Poison.,Dein Grundangriff verursacht Gift.,Il tuo attacco base infligge Veleno.,Seu ataque básico aplica veneno.,你的基礎攻擊會造成中毒。
MUTATION_TAIL_303_DESC,你的普通攻擊有5%的幾率造成眩暈。,,El ataque básico tiene un 5 % de probabilidad de aturdir.,Votre attaque de base a +5&nbsp;% de chances d'infliger Étourdissement.,"Dein Grundangriff hat eine 5%ige Wahrscheinlichkeit, Betäubung zu verursachen.",Il tuo attacco base ha un 5% di probabilità di infliggere Stordimento.,Seu ataque básico possui 5% de chance de aplicar atordoamento.,你的普通攻擊有5%的幾率造成眩暈。
MUTATION_TAIL_305_DESC,+1 荊棘。,,+1 de espinas.,Épines +1.,+1&nbsp;Dornen.,+1 Spine.,+1 de espinhos.,+1 荊棘。
MUTATION_TAIL_308_DESC,+5% 閃避幾率。,,+5 % de probabilidad de esquiva.,Chances d'esquive +5&nbsp;%.,+5&nbsp;% Ausweichchance.,+5% di probabilità di schivata.,+5% de chance de esquiva.,+5% 閃避幾率。
MUTATION_TAIL_310_DESC,你的普通攻擊有10%的幾率重複一次。,,El ataque básico tiene un 10 % de probabilidad de repetirse una vez.,Votre attaque de base a 10&nbsp;% de chances de se répéter.,Dein Grundangriff wiederholt sich mit einer Wahrscheinlichkeit von 10&nbsp;%.,Il tuo attacco base ha un 10% di probabilità di ripetersi una volta.,Seu ataque básico possui 10% de se repetir uma vez.,你的普通攻擊有10%的幾率重複一次。
MUTATION_TAIL_311_DESC,荊棘 1。,,1 de espinas.,Épines +1.,Dornen&nbsp;1.,Spine 1.,Espinhos 1.,荊棘 1。
MUTATION_TAIL_313_DESC,你的基礎攻擊創造水元素地形。,,El ataque básico crea casillas de agua.,Votre attaque de base crée des cases d'eau.,Dein Grundangriff erschafft Wasserfelder.,Il tuo attacco base crea caselle d'acqua.,Seu ataque básico cria espaços de água.,你的基礎攻擊創造水元素地形。
MUTATION_TAIL_314_DESC,每當你擊倒一個單位時，有10%幾率以50%生命值復活該單位。,,"Cuando abate a una unidad, tiene un 10 % de probabilidad de reanimarla con un 50 % de sus PS.","Quand vous tuez une unité, vous avez 10&nbsp;% de chances de la réanimer avec 50&nbsp;% de ses PV.","Immer, wenn eine Einheit durch dich in Ohnmacht fällt, besteht eine 10%ige Wahrscheinlichkeit, dass du diese Einheit mit 50&nbsp;% LP wiederbelebst.","Ogni volta che mandi KO un'unità, hai un 10% di probabilità di rianimare quell'unità con il 50% di PS.","Sempre que deixar uma unidade inconsciente, você possui 10% de chance de reanimar essa unidade com 50% de saúde.",每當你擊倒一個單位時，有10%幾率以50%生命值復活該單位。
MUTATION_TAIL_315_DESC,被攻擊時有20%的幾率生成蛆蟲。,,20 % de probabilidad de generar un gusano al recibir un golpe.,20&nbsp;% de chances d'invoquer un asticot quand vous subissez une attaque.,"Wenn du getroffen wirst, besteht eine 10%ige Wahrscheinlichkeit, dass eine Fliege erscheint.",20% di probabilità di generare un Verme quando ti colpiscono.,20% de chance de gerar um verme ao sofrer golpes.,被攻擊時有20%的幾率生成蛆蟲。
MUTATION_TAIL_316_DESC,移動結束的位置有25%的幾率生成高草。,,25 % de probabilidad de generar hierba alta donde termine su movimiento.,25&nbsp;% de chances que des hautes herbes apparaissent quand vous finissez de vous déplacer.,"Wenn du deine Bewegungsaktion beendest, besteht eine Wahrscheinlichkeit von 25&nbsp;%, dass dort hohes Gras erscheint.",25% di probabilità di generare erba alta in qualsiasi punto termini il tuo movimento.,25% de chance de gerar grama alta sempre que finalizar seu movimento.,移動結束的位置有25%的幾率生成高草。
MUTATION_TAIL_317_DESC,被攻擊時，向你身後放出帶擊退效果的毒性4攻擊。,,"Al recibir un golpe, asesta a sus espaldas un ataque de pedo que inflige 4 de veneno y retroceso.","Touché, vous lâchez un pet qui inflige Poison +4&nbsp;et Recul derrière vous.","Wenn du getroffen wirst, musst du nach hinten furzen und verursachst so einen Angriff mit Gift&nbsp;4 und Rückstoß.","Quando ti colpiscono, scoreggi, effettuando un attacco Veleno 4 con Contraccolpo dietro di te.","Ao sofrer golpes, realize um ataque de pum com veneno 4 e empurrão atrás de você.",被攻擊時，向你身後放出帶擊退效果的毒性4攻擊。
MUTATION_TAIL_318_DESC,你的基礎攻擊會造成中毒。,,El ataque básico inflige veneno.,Votre attaque de base inflige Poison.,Dein Grundangriff verursacht Gift.,Il tuo attacco base infligge Veleno.,Seu ataque básico aplica veneno.,你的基礎攻擊會造成中毒。
MUTATION_TAIL_319_DESC,接觸你的單位會中毒。,,Inflige veneno a las unidades que entren en contacto con esta.,Les unités qui vous touchent subissent Poison.,"Einheiten, die dich berühren, werden vergiftet.",Le unità che ti toccano subiscono Avvelenamento.,Unidades que entram em contato com você sofrem envenenamento.,接觸你的單位會中毒。
MUTATION_TAIL_320_DESC,流血1。帶刺流血2。,,1 de hemorragia. 2 de espinas hemorrágicas.,Saignement +1. Épines sanglantes +2.,Blutung&nbsp;1. Blutige Dornen&nbsp;2.,Sanguinamento 1. Spine Insanguinate 2.,Sangramento 1. Espinhos de sangramento 2.,流血1。帶刺流血2。
MUTATION_TAIL_322_DESC,每回合獲得+1 [img:spd]。,,Obtiene +1 [img:spd] en cada turno.,[img:spd] +1&nbsp;chaque tour.,Erhalte jeden Zug +1&nbsp;[img:spd].,Ottieni +1 alla [img:spd] ogni turno.,Obtenha +1 de [img:spd] a cada turno.,每回合獲得+1 [img:spd]。
MUTATION_TAIL_323_DESC,你的移動動作是跳躍。,,La acción de movimiento se convierte en un salto.,Votre action de déplacement devient Saut.,Deine Bewegungsaktion wird zu einem Sprung.,La tua azione di movimento è un salto.,Sua ação de movimento é um salto.,你的移動動作是跳躍。
MUTATION_TAIL_325_DESC,與你接觸的單位會被擊退2格。,,Las unidades que entren en contacto con esta retroceden 2 casillas.,Les unités qui vous touchent subissent Recul +2.,"Einheiten, die dich berühren, werden 2&nbsp;Felder zurückgestoßen.",Le unità che ti toccano vengono respinte all'indietro di 2 caselle.,Unidades que entram em contato com você são empurradas 2 espaços para trás.,與你接觸的單位會被擊退2格。
MUTATION_TAIL_326_DESC,10%閃避幾率。瘀傷1。,,10 % de probabilidad de esquiva. 1 de moratón.,Chances d'esquive +10&nbsp;%. Contusion +1.,10&nbsp;% Ausweichchance. Beulen&nbsp;1.,10% di probabilità di schivata. Livido 1.,10% de chance de esquiva. Contusão 1.,10%閃避幾率。瘀傷1。
MUTATION_TAIL_327_DESC,如果你沒有移動，回合結束時獲得3點充能。,,"Si no se mueve, obtiene 3 de carga al final del turno.",Charge +3&nbsp;à la fin du tour si vous ne bougez pas.,"Wenn du dich nicht bewegst, erhältst du am Ende des Zuges 3&nbsp;Ladung.","Se non ti muovi, ottieni 3 Carica alla fine del turno.","Se você não se mover, obtenha carga 3 no final do turno.",如果你沒有移動，回合結束時獲得3點充能。
MUTATION_TAIL_329_DESC,你可以脫下被詛咒的物品和寄生蟲。,,Puede desequiparse los objetos malditos y los parásitos.,Vous pouvez déséquiper les objets maudits et les parasites.,Du kannst verfluchte Gegenstände und Parasiten ablegen.,Puoi disequipaggiare oggetti maledetti e parassiti.,Você pode desequipar itens amaldiçoados e parasitas.,你可以脫下被詛咒的物品和寄生蟲。
MUTATION_TAIL_331_DESC,當你升級時，可以重新擲選項。,,Puede cambiar al azar las opciones al subir de nivel.,Vous pouvez tirer de nouvelles options quand vous montez de niveau.,"Du kannst deine Auswahlmöglichkeiten neu generieren, wenn du ein Level aufsteigst.",Puoi modificare le tue opzioni quando sali di livello.,Você pode recombinar suas opções ao subir de nível.,當你升級時，可以重新擲選項。
MUTATION_TAIL_332_DESC,+25% 幾率反射投射物。,,+25 % de probabilidad de devolver proyectiles.,Chances de renvoyer les projectiles +25&nbsp;%.,"+25&nbsp;% Wahrscheinlichkeit, Geschosse zu reflektieren.",+25% di probabilità di riflettere i proiettili.,+25% de chance de refletir projéteis.,+25% 幾率反射投射物。
MUTATION_TAIL_334_DESC,你的普通攻擊造成燃燒 1。,,El ataque básico inflige 1 de quemadura.,Votre attaque de base inflige Brûlure +1.,Dein Grundangriff verursacht Verbrennung&nbsp;1.,Il tuo attacco base infligge Bruciatura 1.,Seu ataque básico aplica queimadura 1.,你的普通攻擊造成燃燒 1。
MUTATION_TAIL_336_DESC,+1 荊棘。,,+1 de espinas.,Épines +1.,+1&nbsp;Dornen.,+1 Spine.,+1 de espinhos.,+1 荊棘。
MUTATION_TAIL_337_DESC,你的普通攻擊屬風元素。,,El ataque básico es de elemento de viento.,Votre attaque de base devient une attaque de vent.,Dein Grundangriff wird zum Typ Wind.,Il tuo attacco base è di elemento vento.,Seu ataque básico é do elemento vento.,你的普通攻擊屬風元素。
MUTATION_TAIL_338_DESC,你的普通攻擊造成燃燒 1。,,El ataque básico inflige 1 de quemadura.,Votre attaque de base inflige Brûlure +1.,Dein Grundangriff verursacht Verbrennung&nbsp;1.,Il tuo attacco base infligge Bruciatura 1.,Seu ataque básico aplica queimadura 1.,你的普通攻擊造成燃燒 1。
MUTATION_TAIL_339_DESC,當法力值滿時，你獲得+2 傷害。,,"Con el maná a tope, tiene +2 de daño.",Dégâts +2&nbsp;quand vous avez tout votre mana.,"Erhalte +2&nbsp;Schaden, während dein Mana voll ist.","Finché sei a mana pieno, hai +2 al Danno.","Enquanto sua mana estiver completa, obtenha +2 de dano.",當法力值滿時，你獲得+2 傷害。
MUTATION_TAIL_341_DESC,受到傷害時獲得 +1 充能。,,Obtiene +1 de carga al sufrir daño.,Charge +1&nbsp;quand vous subissez des dégâts.,"Erhalte +1&nbsp;Ladung, wenn du Schaden erleidest.",Ottieni +1 Carica quando subisci danno.,Obtenha +1 carga ao sofrer dano.,受到傷害時獲得 +1 充能。
MUTATION_TAIL_342_DESC,瀕死時生成一隻魅惑小貓寵物。,,Genera un familiar gatito embrujado cuando cae en combate.,"Quand vous êtes mis K.O., un chaton envoûté de compagnie est invoqué.","Lasse einen freundlichen Katzenbegleiter erscheinen, wenn du in Ohnmacht fällst.",Generi un famiglio Gattino Ammaliato quando vai KO.,Gere um filhotinho de gato enfeitiçado ao ficar inconsciente.,瀕死時生成一隻魅惑小貓寵物。
MUTATION_TAIL_703_DESC,每場戰鬥開始時獲得固定 1。,,Empieza cada combate con 1 de inmovilización.,Vous débutez chaque combat avec Immobilisation +1.,Beginne jeden Kampf mit Unbeweglich&nbsp;1.,Inizi ogni battaglia con Immobilizzazione 1.,Inicie cada batalha com imobilidade 1.,每場戰鬥開始時獲得固定 1。
MUTATION_TAIL_704_DESC,獵人技能在升級時也會被提供。,,También se ofrecen habilidades de cazador al subir de nivel.,Les compétences de sentinelle vous sont proposées quand vous montez de niveau.,"Wenn du ein Level aufsteigst, befinden sich unter deinen Auswahlmöglichkeiten auch Jägerfähigkeiten.",Ti vengono offerte anche le abilità del Cacciatore quando sali di livello.,Habilidades de caçador também são oferecidas ao subir de nível.,獵人技能在升級時也會被提供。
MUTATION_TAIL_751_DESC,+1 護腕。,,+1 de refuerzo.,Garde +1.,+1&nbsp;Wappnen.,+1 alla Guardia.,+1 de preparação.,+1 護腕。
MUTATION_TAIL_754_DESC,+1 荊棘。,,+1 de espinas.,Épines +1.,+1&nbsp;Dornen.,+1 Spine.,+1 de espinhos.,+1 荊棘。
MUTATION_TAIL_755_DESC,水不會減慢移動。,,El agua no ralentiza el movimiento.,L'eau ne ralentit plus les déplacements.,Wasser verlangsamt dich nicht.,L'acqua non rallenta il movimento.,A água não diminui a velocidade do movimento.,水不會減慢移動。
MUTATION_TAIL_756_DESC,+1 流血荊棘。,,+1 de espinas hemorrágicas.,Épines sanglantes +1.,+1&nbsp;Blutige Dornen.,+1 Spine Insanguinate.,+1 de espinhos de sangramento.,+1 流血荊棘。
MUTATION_TAIL_757_DESC,你的移動動作是影步。,,La acción de movimiento se convierte en un paso sombrío.,Votre action de déplacement devient Pas de l'ombre.,Deine Bewegungsaktion ist Schattenschritt.,La tua azione di movimento è Passo d'Ombra.,Sua ação de movimento é um passo sombrio.,你的移動動作是影步。
MUTATION_TAIL_759_DESC,開始時擁有+1額外攻擊。,,Empieza con +1 de bonificación de ataque.,Vous débutez avec Attaque bonus +1.,Beginne jeden Kampf mit +1&nbsp;Bonusangriff.,Inizi con +1 Attacco Bonus.,Inicie com +1 de bônus de ataque.,開始時擁有+1額外攻擊。
MUTATION_TAIL_760_DESC,開始時擁有2次後空翻。,,Empieza con 2 mortales hacia atrás.,Vous débutez avec Salto arrière +2.,Beginne jeden Kampf mit 2&nbsp;Rückwärtssaltos.,Inizi con 2 Salti Mortali all'Indietro.,Inicie com 2 mortais para trás.,開始時擁有2次後空翻。
//texture,,,,,,,,
MUTATION_TEXTURE_300_DESC,+1 生命值回覆。,,+1 de regeneración de salud.,Régénération de PV +1.,+1&nbsp;Lebensregeneration.,+1 a Rigenerazione Salute.,+1 de regeneração de saúde.,+1 生命值回覆。
MUTATION_TEXTURE_301_DESC,潮溼時生命值和法力值回覆+1。,,+1 de regeneración de salud y de maná cuando esta unidad está mojada.,"Mouillé, PV +1&nbsp;et Régénération de mana +1.","+1&nbsp;Lebens- und Manaregeneration, während du nass bist.",+1 a Rigenerazione Salute e Mana quando ti bagni.,+1 de saúde e regeneração de mana ao se molhar.,潮溼時生命值和法力值回覆+1。
MUTATION_TEXTURE_303_DESC,開始每場戰鬥時隨機提升一個屬性。,,Empieza cada combate con un aumento de un atributo al azar.,Vous débutez chaque combat avec +1&nbsp;à une stat aléatoire.,Beginne jeden Kampf mit einem Bonus auf ein zufälliges Attribut.,Inizi ogni battaglia con un aumento casuale di una statistica.,Inicie cada batalha com um atributo aleatório aumentado.,開始每場戰鬥時隨機提升一個屬性。
MUTATION_TEXTURE_304_DESC,接觸或攻擊你的單位有10%幾率變爲混亂。,,Las unidades que entren en contacto con esta o la ataquen tienen un 10 % de probabilidad de sufrir confusión.,Les unités qui vous touchent ou vous attaquent ont 10&nbsp;% de chances de subir Confusion.,"Einheiten, die dich berühren oder angreifen, werden mit 10%iger Wahrscheinlichkeit verwirrt.",Le unità che ti toccano o ti attaccano hanno un 10% di probabilità di subire Confusione.,Unidades que entram em contato com você ou lhe atacam têm uma chance de 10% de sofrerem confusão.,接觸或攻擊你的單位有10%幾率變爲混亂。
MUTATION_TEXTURE_307_DESC,+5% 閃避幾率。,,+5 % de probabilidad de esquiva.,Chances d'esquive +5&nbsp;%.,+5&nbsp;% Ausweichchance.,+5% di probabilità di schivata.,+5% de chance de esquiva.,+5% 閃避幾率。
MUTATION_TEXTURE_309_DESC,你的基礎攻擊有5%幾率造成恐懼。接觸或攻擊你的單位也有5%幾率造成恐懼。,,El ataque básico tiene un 5 % de probabilidad de infligir miedo. Tiene un 5 % de probabilidad de infligir miedo a las unidades que entren en contacto con esta o la ataquen.,Votre attaque de base a 5&nbsp;% de chances d'infliger Peur. 5&nbsp;% de chances d'infliger Peur aux unités qui vous touchent ou vous attaquent.,"Dein Grundangriff hat eine 5%ige Chance, Angst zu verursachen. Du hast eine 5%ige Chance, Angst bei Einheiten zu verursachen, die dich berühren oder angreifen.",Il tuo attacco base ha un 5% di probabilità di infliggere Paura. Hai un 5% di probabilità di infliggere Paura alle unità che ti toccano o ti attaccano.,Seu ataque básico possui 5% de chance de aplicar medo. Você possui 5% de chance de aplicar medo em unidades que entrem em contato com você ou lhe ataquem.,你的基礎攻擊有5%幾率造成恐懼。接觸或攻擊你的單位也有5%幾率造成恐懼。
MUTATION_TEXTURE_310_DESC,拾取物品的效果加倍。,,Duplica los efectos de los recogibles obtenidos.,Les effets des ressources que vous ramassez sont doublés.,"Gegenstände, die du aufhebst, haben doppelte Wirkung.",Ottieni il doppio degli effetti dai raccoglibili che prendi.,Obtenha um efeito dobrado de todos os coletáveis recolhidos.,拾取物品的效果加倍。
MUTATION_TEXTURE_702_DESC,開始每場戰鬥時帶有流血1。,,Empieza cada combate con 1 de hemorragia.,Vous débutez chaque combat avec Saignement +1.,Beginne jeden Kampf mit Blutung&nbsp;1.,Inizi ogni battaglia con Sanguinamento 1.,Inicie cada batalha com sangramento 1.,開始每場戰鬥時帶有流血1。
MUTATION_TEXTURE_703_DESC,升級時也會獲得法師技能。,,También se ofrecen habilidades de mago al subir de nivel.,Les compétences de mage vous sont proposées quand vous montez de niveau.,"Wenn du ein Level aufsteigst, befinden sich unter deinen Auswahlmöglichkeiten auch Magierfähigkeiten.",Ti vengono offerte anche le abilità del Mago quando sali di livello.,Habilidades de mago também são oferecidas ao subir de nível.,升級時也會獲得法師技能。
MUTATION_TEXTURE_704_DESC,升級時也會獲得戰士技能。,,También se ofrecen habilidades de luchador al subir de nivel.,Les compétences de pugiliste vous sont proposées quand vous montez de niveau.,"Wenn du ein Level aufsteigst, befinden sich unter deinen Auswahlmöglichkeiten auch Kriegerfähigkeiten.",Ti vengono offerte anche le abilità del Guerriero quando sali di livello.,Habilidades de lutador também são oferecidas ao subir de nível.,升級時也會獲得戰士技能。
MUTATION_TEXTURE_705_DESC,升級時也會獲得盜賊技能。,,También se ofrecen habilidades de ladrón al subir de nivel.,Les compétences de fourbe vous sont proposées quand vous montez de niveau.,"Wenn du ein Level aufsteigst, befinden sich unter deinen Auswahlmöglichkeiten auch Diebesfähigkeiten.",Ti vengono offerte anche le abilità del Ladro quando sali di livello.,Habilidades de ladrão também são oferecidas ao subir de nível.,升級時也會獲得盜賊技能。
MUTATION_TEXTURE_706_DESC,10%閃避幾率。,,10 % de probabilidad de esquiva.,Chances d'esquive +10&nbsp;%.,10&nbsp;% Ausweichchance.,10% di probabilità di schivata.,+10% de chance de esquiva.,10%閃避幾率。
MUTATION_TEXTURE_750_DESC,接觸你的單位獲得中毒2。,,Inflige 2 de veneno a las unidades que entren en contacto con esta.,Les unités qui vous touchent subissent Poison +2.,"Einheiten, die dich berühren, erleiden Gift&nbsp;2.",Le unità che ti toccano subiscono Veleno 2.,Unidades que entram em contato com você sofrem veneno 2.,接觸你的單位獲得中毒2。
